"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"332","RT @caulmick: Not content with #Irishwater fiasco..

Around 3m people who have been issued Personal Services Cards #Psc could be entitled t…",FALSE,0,NA,2018-03-09 14:02:50,FALSE,NA,"972110464493682688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lorcafan",47,TRUE,FALSE,NA,NA
"333","RT @babsbear: #Irishwater rammed down r neck by #RTÉ with t fraud they fix leaks . They USE county council staff who do t work. It’s a bloo…",FALSE,0,NA,2018-03-09 14:02:40,FALSE,NA,"972110425113456641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinMac",56,TRUE,FALSE,NA,NA
"334","RT @caulmick: Not content with #Irishwater fiasco..

Around 3m people who have been issued Personal Services Cards #Psc could be entitled t…",FALSE,0,NA,2018-03-09 14:01:37,FALSE,NA,"972110159052005376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wickedfairysad",47,TRUE,FALSE,NA,NA
"335","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 13:59:59,FALSE,NA,"972109750036062209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoeKChristian",17,TRUE,FALSE,NA,NA
"336","RT @babsbear: #Irishwater rammed down r neck by #RTÉ with t fraud they fix leaks . They USE county council staff who do t work. It’s a bloo…",FALSE,0,NA,2018-03-09 13:55:55,FALSE,NA,"972108724096598016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ebhodge",56,TRUE,FALSE,NA,NA
"337","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 13:53:33,FALSE,NA,"972108127939321856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoeKChristian",19,TRUE,FALSE,NA,NA
"338","RT @babsbear: #Irishwater rammed down r neck by #RTÉ with t fraud they fix leaks . They USE county council staff who do t work. It’s a bloo…",FALSE,0,NA,2018-03-09 13:50:43,FALSE,NA,"972107414240727042",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DowningHelen",56,TRUE,FALSE,NA,NA
"339","RT @IrishWater: We are asking the public to continue to conserve water to allow reservoir levels to replenish. See some helpful tips below…",FALSE,0,NA,2018-03-09 13:42:07,FALSE,NA,"972105253201072128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeremykearney",2,TRUE,FALSE,NA,NA
"340","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 13:42:02,FALSE,NA,"972105229859803136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johnjoechad",19,TRUE,FALSE,NA,NA
"341","RT @geraghty040: <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084> The absolute irony of #Tipperary having kerosene in the water, given ould Alan kelly was the champion of #irishwater…",FALSE,0,NA,2018-03-09 13:36:19,FALSE,NA,"972103791477755905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GoughMonet",22,TRUE,FALSE,NA,NA
"342","RT @IrishWater: #IWWexford: @wexfordcoco &amp; #IrishWater staff had to battle snow &amp; woodland in order to reach damaged infrastructure last we…",FALSE,0,NA,2018-03-09 13:35:37,FALSE,NA,"972103617569329152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WexfordHour",7,TRUE,FALSE,NA,NA
"343","RT @jimfitzpatrick: @LawlorCaitriona The same old crony cartels looked after as usual. Then the thugs who run #IrishWater are well wined, d…",FALSE,0,NA,2018-03-09 13:32:38,FALSE,NA,"972102863911620609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GoughMonet",5,TRUE,FALSE,NA,NA
"344","RT @LawlorCaitriona: Accenture €17.2 million, Ernst &amp; Young €4.6 million,  A&amp;L Goodbody €2.9 million, KPMG €2.2 million, McCann Fitzgerald…",FALSE,0,NA,2018-03-09 13:31:57,FALSE,NA,"972102691928379395",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GoughMonet",177,TRUE,FALSE,NA,NA
"345","RT @IrishWater: We are asking the public to continue to conserve water to allow reservoir levels to replenish. See some helpful tips below…",FALSE,0,NA,2018-03-09 13:29:19,FALSE,NA,"972102028741758976",NA,"<a href=""https://www.facebook.com/Solokom-Water-116481482333593/"" rel=""nofollow"">waterknowledge</a>","solokomwater",2,TRUE,FALSE,NA,NA
"346","#IWGalway: Step testing works may affect supply to Eyrecourt &amp; surrounds until 7pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 13:28:00,FALSE,NA,"972101697643339776",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",1,FALSE,FALSE,NA,NA
"347","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 13:25:53,FALSE,NA,"972101166581641216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntiQuango",17,TRUE,FALSE,NA,NA
"348","RT @IWCare: #IWCork: A burst water main may affect supply to Harbour View, Cobh and surrounds until 3pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 13:23:57,FALSE,NA,"972100680583405570",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gicncobh",5,TRUE,FALSE,NA,NA
"349","@IWCare Yeah i get that. But the restriction times are a lie. Publically, you say 8pm to 6am but its gone for 20/21… https://t.co/1KuAjG2vRe",FALSE,1,"IWCare",2018-03-09 13:17:37,TRUE,"972054168818069504","972099085649043456","3083740683","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jujubean_x",0,FALSE,FALSE,NA,NA
"350","#IWCork: Essential works may affect supply to Parkhill Estate, Skehard Road &amp; surrounds from 11am until 3pm on 13 M… https://t.co/HD83miLrHz",FALSE,0,NA,2018-03-09 13:12:32,TRUE,NA,"972097808252760065",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"351","We are asking the public to continue to conserve water to allow reservoir levels to replenish. See some helpful tip… https://t.co/WxOygRXcrm",FALSE,2,NA,2018-03-09 13:00:16,TRUE,NA,"972094718501933056",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","IrishWater",2,FALSE,FALSE,NA,NA
"352","RT @caulmick: Not content with #Irishwater fiasco..

Around 3m people who have been issued Personal Services Cards #Psc could be entitled t…",FALSE,0,NA,2018-03-09 12:53:52,FALSE,NA,"972093107109015552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Patsy091",47,TRUE,FALSE,NA,NA
"353","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 12:33:52,FALSE,NA,"972088076473438208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yllekonadnerb",19,TRUE,FALSE,NA,NA
"354","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 12:32:43,FALSE,NA,"972087785099276288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","countryboy606",17,TRUE,FALSE,NA,NA
"355","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 12:23:41,FALSE,NA,"972085514546409472",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Maker66Treble",19,TRUE,FALSE,NA,NA
"356","#IWClare: Essential works may affect supply to Smithstown Industrial Estate, Shannon &amp; surrounds until 5pm today. P… https://t.co/VxiRgd3mx9",FALSE,0,NA,2018-03-09 12:19:22,TRUE,NA,"972084425545736195",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"357","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 12:09:37,FALSE,NA,"972081972687319040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lorcafan",17,TRUE,FALSE,NA,NA
"358","RT @babsbear: #Irishwater rammed down r neck by #RTÉ with t fraud they fix leaks . They USE county council staff who do t work. It’s a bloo…",FALSE,0,NA,2018-03-09 12:04:40,FALSE,NA,"972080727037792256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","laughinglashes",56,TRUE,FALSE,NA,NA
"359","#IWCork: Essential repair works may affect supply to Skehard Road &amp; surrounds until 4pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 12:03:20,FALSE,NA,"972080390927273984",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"360","#IWMayo: A burst water main may affect supply to Abbeybreaffy, Castlebar &amp; surrounds until 2:30pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 11:54:06,FALSE,NA,"972078066645299200",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"361",".@patkennynt Jebus, but Pyat REALLY wants to bring back #IrishWater charges!

""Qui bono?""

#gobshite #pknt 
#jobstownNOTguilty",FALSE,0,NA,2018-03-09 11:51:03,FALSE,NA,"972077301990150144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tnteacherTim",0,FALSE,FALSE,NA,NA
"362","Retweeted Mick Caul (@caulmick):

A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit... https://t.co/ECYijhxdGR",FALSE,0,NA,2018-03-09 11:48:18,FALSE,NA,"972076609221079045",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Thebfromtuam",0,FALSE,FALSE,NA,NA
"363","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 11:48:13,FALSE,NA,"972076589252071424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thebfromtuam",19,TRUE,FALSE,NA,NA
"364","Retweeted Babs (@babsbear):

#Irishwater rammed down r neck by #RTÉ with t fraud they fix leaks . They USE... https://t.co/D2iW5DL9Qn",FALSE,0,NA,2018-03-09 11:43:47,FALSE,NA,"972075471717494785",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Thebfromtuam",0,FALSE,FALSE,NA,NA
"365","RT @babsbear: #Irishwater rammed down r neck by #RTÉ with t fraud they fix leaks . They USE county council staff who do t work. It’s a bloo…",FALSE,0,NA,2018-03-09 11:43:45,FALSE,NA,"972075463383363584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thebfromtuam",56,TRUE,FALSE,NA,NA
"366","RT @LawlorCaitriona: Accenture €17.2 million, Ernst &amp; Young €4.6 million,  A&amp;L Goodbody €2.9 million, KPMG €2.2 million, McCann Fitzgerald…",FALSE,0,NA,2018-03-09 11:43:41,FALSE,NA,"972075444907462656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tryan162",177,TRUE,FALSE,NA,NA
"367","#IWCork: A burst water main may affect supply to Bantry Park Road, Fairhill &amp; surrounds until 4pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 11:42:03,FALSE,NA,"972075035706970114",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"368","#IWSligo: Meter installation works may affect supply to  Steeple View, Collooney &amp; surrounds until 3pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 11:35:36,FALSE,NA,"972073411282382848",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"369","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 11:25:01,FALSE,NA,"972070750722109440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EgroonellEmer",19,TRUE,FALSE,NA,NA
"370","RT @IrishWater: This is an example of a typical burst we are working to repair in #Dublin &amp; around the county. If you spot a leak on public…",FALSE,0,NA,2018-03-09 11:19:27,FALSE,NA,"972069349413580800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LourdaCasserly",11,TRUE,FALSE,NA,NA
"371","#IWSligo: A burst main may affect supply to Sligo Road, Easkey &amp; surrounds until 2pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 11:13:10,FALSE,NA,"972067767896756224",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"372","#IWKerry: A burst water main may affect supply to Lisselton &amp; surrounds until 4pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 11:07:51,FALSE,NA,"972066428345028608",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"373","RT @geraghty040: <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> #Irishwater trying to catch the ""leeks"" in the pipes @PatKennyNT <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/J0icrejmAy",FALSE,0,NA,2018-03-09 11:04:49,FALSE,NA,"972065667624198144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_i_8_mancs",2,TRUE,FALSE,NA,NA
"374","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 11:04:34,FALSE,NA,"972065602687979520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryharryheff",17,TRUE,FALSE,NA,NA
"375","Retweeted Tom Baldwin (@LegalEagleStar):

Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s... https://t.co/dJ171hhaIp",FALSE,0,NA,2018-03-09 10:55:58,FALSE,NA,"972063437642719232",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Thebfromtuam",0,FALSE,FALSE,NA,NA
"376","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 10:55:55,FALSE,NA,"972063427672887296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thebfromtuam",17,TRUE,FALSE,NA,NA
"377","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 10:54:27,FALSE,NA,"972063056896413697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelenOT60",17,TRUE,FALSE,NA,NA
"378","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 10:50:05,FALSE,NA,"972061958689128448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryharryheff",19,TRUE,FALSE,NA,NA
"379","#IWLimerick: A burst main may affect supply to Main Street, Foynes &amp; surrounds from 11am until 2pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 10:49:32,FALSE,NA,"972061818775654400",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"380","#IWDonegal: A burst main may affect supply to Ballybofey &amp; surrounds from 11am until 6pm today. Please see… https://t.co/lmbKnWWaQh",FALSE,0,NA,2018-03-09 10:46:13,TRUE,NA,"972060985883267072",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"381","RT @IWCare: #IWLouth: A burst water main may affect supply to Ard Easmuinn, Dundalk &amp; surrounds until 1pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 10:34:22,FALSE,NA,"972058003993178112",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","louthcoco",1,TRUE,FALSE,NA,NA
"382","#IWLouth: A burst water main may affect supply to Ard Easmuinn, Dundalk &amp; surrounds until 1pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 10:31:48,FALSE,NA,"972057356665344000",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",1,FALSE,FALSE,NA,NA
"383","#IWDublin: A burst water main may affect supply to Belgard Road &amp; surrounds in Dublin 24 until 3pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 10:27:00,FALSE,NA,"972056147875323904",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"384","RT @IWCare: #IWDublin: A burst water main may affect supply to Fortfield Park &amp; surrounds in Dublin 6W until 3pm today. Please retweet. #Ir…",FALSE,0,NA,2018-03-09 10:26:02,FALSE,NA,"972055903632613376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fionahealy14",1,TRUE,FALSE,NA,NA
"385","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 10:24:28,FALSE,NA,"972055509355450368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","scrahallia",19,TRUE,FALSE,NA,NA
"386","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 10:22:11,FALSE,NA,"972054935297822720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HaganNoeleen",19,TRUE,FALSE,NA,NA
"387","#IWDublin: A burst water main may affect supply to Fortfield Park &amp; surrounds in Dublin 6W until 3pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 10:21:17,FALSE,NA,"972054711686791168",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",1,FALSE,FALSE,NA,NA
"388","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 10:21:03,FALSE,NA,"972054653033746433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrackFreeClare",17,TRUE,FALSE,NA,NA
"389","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 10:20:07,FALSE,NA,"972054415107657729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UnitedEire2016",17,TRUE,FALSE,NA,NA
"390","#IWDublin: A burst water main may affect supply to Sarah Curran Avenue &amp; surrounds in Dublin 16 until 3pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 10:17:04,FALSE,NA,"972053650414751750",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"391","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 10:02:28,FALSE,NA,"972049976087007232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gazzahead",19,TRUE,FALSE,NA,NA
"392","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 10:01:24,FALSE,NA,"972049708272234497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gazzahead",17,TRUE,FALSE,NA,NA
"393","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 09:49:57,FALSE,NA,"972046824797343746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jim_Moor",19,TRUE,FALSE,NA,NA
"394","#IWGalway: A burst water main may affect supply to Maigh Cuillin and surrounds until 8pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 09:46:13,FALSE,NA,"972045886187503616",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",0,FALSE,FALSE,NA,NA
"395","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 09:42:04,FALSE,NA,"972044841814315013",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntiQuango",19,TRUE,FALSE,NA,NA
"396","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 09:40:03,FALSE,NA,"972044333615591424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dalkeyhead",17,TRUE,FALSE,NA,NA
"397","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 09:39:55,FALSE,NA,"972044301332082688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duffycj",19,TRUE,FALSE,NA,NA
"398","RT @IWCare: #IWCork: A burst water main may affect supply to Harbour View, Cobh and surrounds until 3pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 09:38:14,FALSE,NA,"972043876562358272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Corkcoco",5,TRUE,FALSE,NA,NA
"399","RT @caulmick: A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,0,NA,2018-03-09 09:37:16,FALSE,NA,"972043632617324545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","horseymatilda",19,TRUE,FALSE,NA,NA
"400","A 30 minute advertorial on @PatKennyNT for #Irishwater - who needs a Spin Unit https://t.co/0E1whFcYcb",FALSE,26,NA,2018-03-09 09:35:56,FALSE,NA,"972043299702878208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caulmick",19,FALSE,FALSE,NA,NA
"401","<ed><U+00A0><U+00BD><ed><U+00B9><U+0084> #Irishwater trying to catch the ""leeks"" in the pipes @PatKennyNT <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/J0icrejmAy",FALSE,3,NA,2018-03-09 09:31:06,FALSE,NA,"972042083153403910",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","geraghty040",2,FALSE,FALSE,NA,NA
"402","RT @IWCare: #IWCork: A burst water main may affect supply to Harbour View, Cobh and surrounds until 3pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 09:29:51,FALSE,NA,"972041765376151558",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CobhTourism",5,TRUE,FALSE,NA,NA
"403","RT @DazzerFury: I remember that summer in Dublin . 
#IrishWater https://t.co/OvtwU7RLyQ",FALSE,0,NA,2018-03-09 09:27:11,FALSE,NA,"972041097395494912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gaffrow",7,TRUE,FALSE,NA,NA
"404","RT @IWCare: #IWCork: A burst water main may affect supply to Harbour View, Cobh and surrounds until 3pm today. Please retweet. #IrishWater",FALSE,0,NA,2018-03-09 09:27:11,FALSE,NA,"972041093868085248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kencurtin",5,TRUE,FALSE,NA,NA
"405","#IWCork: A burst water main may affect supply to Harbour View, Cobh and surrounds until 3pm today. Please retweet. #IrishWater",FALSE,3,NA,2018-03-09 09:22:01,FALSE,NA,"972039794695041025",NA,"<a href=""https://cxsocial.clarabridge.com/"" rel=""nofollow"">CX Social</a>","IWCare",5,FALSE,FALSE,NA,NA
"406","RT @caulmick: Not content with #Irishwater fiasco..

Around 3m people who have been issued Personal Services Cards #Psc could be entitled t…",FALSE,0,NA,2018-03-09 09:19:40,FALSE,NA,"972039205303078912",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","MsFrugalone",47,TRUE,FALSE,NA,NA
"407","RT @LegalEagleStar: Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Utility…",FALSE,0,NA,2018-03-09 09:14:32,FALSE,NA,"972037913180549120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kudzu_dub",17,TRUE,FALSE,NA,NA
"408","Getting our daily dose of #IrishWater courtesy of @PatKennyNT 
Pat’s undying dedication to Ireland’s Most Hated Uti… https://t.co/LkJuGKXuo7",FALSE,34,NA,2018-03-09 09:13:48,TRUE,NA,"972037729344204805",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LegalEagleStar",17,FALSE,FALSE,NA,NA
"409","@IWCare Hi when will the water in my house be back as I have said in the message I sent it is not an airlock it has… https://t.co/laR38iOnGl",FALSE,0,"IWCare",2018-03-09 09:02:47,TRUE,NA,"972034954174623745","3083740683","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sammybreezy5589",0,FALSE,FALSE,NA,NA
